recordDate,fiscalQuarter,productionDept,dayOfWeek,team,plannedEfficiency,standardMinuteValue,workInProgress,overtimeMinutes,performanceBonus,idleMinutes,idleWorkers,styleChangeCount,workerCount,efficiencyScore,idleOccurred
2015-01-10,Q2,Stitching Unit,Saturday,Line-Q1,0.8,26.16,1122.0,10620,75,0.0,0,No Style Change,59.0,0.851174114,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-Q1,0.75,18.79,841.0,6240,45,0.0,0,Minor Style Revision,52.0,0.750395513,0
2015-03-01,Q1,Finishing & Quality,Sunday,Line-F1,0.6,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.673083333,0
2015-01-29,Q5,Stitching Unit,Thursday,Line-Q1,0.7,29.12,1170.0,6960,53,0.0,0,No Style Change,58.0,0.850170115,0
2015-01-07,Q1, Finishing & Quality ,Wednesday,Line-S2,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.813371212,0
2015-01-13,Q2, Finishing & Quality ,Tuesday,Line-S2,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.805909091,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-F1,0.5499999999999998,26.66,800.5,6960,23,0.0,0,Major Design Shift,58.0,0.500258046,0
2015-02-19,Q3,Finishing & Quality,Thursday,Line-Q2,0.8,3.94,1039.0,2400,0,0.0,0,No Style Change,10.0,0.733277778,0
2015-01-06,Q1, Finishing & Quality ,Tuesday,Line-C1,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.61625,0
2015-01-25,Q4, Finishing & Quality ,Sunday,Line-F1,0.75,4.3,1039.0,2160,0,0.0,0,No Style Change,12.0,0.952020202,0
2015-01-25,Q4, Finishing & Quality ,Sunday,Line-S3,0.75,3.94,1039.0,1620,0,0.0,0,No Style Change,9.0,0.961784512,0
2015-02-05,Q1,Finishing & Quality,Thursday,Line-P2,0.8,4.08,1039.0,1080,0,0.0,0,No Style Change,9.0,0.906666667,0
2015-02-03,Q1,Stitching Unit,Tuesday,Line-S2,0.8,22.52,1252.5,6960,100,0.0,0,No Style Change,58.0,0.949981609,0
2015-03-04,Q1,Stitching Unit,Wednesday,Line-F1,0.7,26.82,1028.0,6960,60,0.0,0,No Style Change,58.0,0.799975862,0
2015-02-24,Q4,Stitching Unit,Tuesday,Line-Q2,0.7,21.25,1252.5,6360,0,0.0,0,Minor Style Revision,53.0,0.471108491,0
2015-02-08,Q2,Stitching Unit,Sunday,Line-C1,0.7,24.26,800.5,6960,0,0.0,0,No Style Change,58.0,0.355534483,0
2015-01-07,Q1,Stitching Unit,Wednesday,Line-C1,0.8,25.9,1066.0,10170,50,0.0,0,No Style Change,56.5,0.800128721,0
2015-01-04,Q1, Finishing & Quality ,Sunday,Line-Q2,0.7,3.94,1039.0,4320,0,0.0,0,No Style Change,18.0,0.759228395,0
2015-01-10,Q2, Finishing & Quality ,Saturday,Line-Q1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.858143939,0
2015-01-24,Q4,Stitching Unit,Saturday,Line-Q2,0.75,22.52,1252.5,10080,69,0.0,0,No Style Change,56.0,0.80062987,0
2015-03-11,Q2,Stitching Unit,Wednesday,Line-S2,0.75,16.1,971.0,5400,45,0.0,0,Minor Style Revision,45.0,0.750140741,0
2015-01-12,Q2,Stitching Unit,Monday,Line-S2,0.8,28.08,800.5,10530,63,0.0,0,No Style Change,58.5,0.8,0
2015-03-09,Q2,Stitching Unit,Monday,Line-F1,0.75,26.82,1079.0,7020,65,0.0,0,No Style Change,58.0,0.850446154,0
2015-02-08,Q2,Stitching Unit,Sunday,Line-S1,0.8,22.52,1252.5,6780,88,0.0,0,No Style Change,56.5,0.900135693,0
2015-03-07,Q1,Stitching Unit,Saturday,Line-S3,0.8,29.4,983.0,6840,63,0.0,0,Minor Style Revision,57.0,0.800578947,0
2015-01-13,Q2, Finishing & Quality ,Tuesday,Line-C1,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.670075758,0
2015-01-01,Q1,Stitching Unit,Thursday,Line-S2,0.75,19.87,800.5,6000,34,0.0,0,No Style Change,55.0,0.753097531,0
2015-01-10,Q2,Stitching Unit,Saturday,Line-S2,0.8,28.08,800.5,10350,63,0.0,0,No Style Change,57.5,0.800594466,0
2015-01-03,Q1,Stitching Unit,Saturday,Line-F1,0.7,23.69,800.5,13800,0,0.0,0,No Style Change,60.0,0.700134038,0
2015-01-26,Q4,Stitching Unit,Monday,Line-P2,0.7,15.26,1252.5,6120,40,0.0,0,No Style Change,34.0,0.70043672,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-F1,0.6,30.1,800.5,6780,30,0.0,0,Minor Style Revision,57.0,0.600224189,0
2015-01-14,Q2,Stitching Unit,Wednesday,Line-F1,0.6,22.4,816.0,5100,23,0.0,0,No Style Change,57.0,0.600369686,0
2015-01-18,Q3,Stitching Unit,Sunday,Line-C1,0.8,48.84,800.5,10170,50,0.0,0,No Style Change,56.5,0.800128721,0
2015-02-23,Q4,Stitching Unit,Monday,Line-S3,0.7,29.4,1228.0,6960,30,0.0,0,Major Design Shift,58.0,0.700362069,0
2015-03-03,Q1,Finishing & Quality,Tuesday,Line-F3,0.75,2.9,1039.0,3360,0,0.0,0,No Style Change,8.0,0.309333333,0
2015-02-22,Q4,Stitching Unit,Sunday,Line-C1,0.75,30.1,800.5,6960,0,3.5,20,Minor Style Revision,58.0,0.393548851,1
2015-02-02,Q1, Finishing & Quality ,Monday,Line-P2,0.75,4.08,1039.0,1080,0,0.0,0,No Style Change,9.0,0.740444444,0
2015-02-05,Q1,Finishing & Quality,Thursday,Line-F3,0.7,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.9425,0
2015-03-09,Q2,Finishing & Quality,Monday,Line-S1,0.75,3.94,1039.0,0,960,0.0,0,No Style Change,8.0,0.794566667,0
2015-03-03,Q1,Stitching Unit,Tuesday,Line-P1,0.8,11.41,800.5,0,50,0.0,0,No Style Change,56.0,0.800701754,0
2015-03-05,Q1,Finishing & Quality,Thursday,Line-S3,0.8,4.6,1039.0,1800,0,0.0,0,No Style Change,15.0,0.810111111,0
2015-01-15,Q3, Finishing & Quality ,Thursday,Line-F2,0.65,4.15,1039.0,1440,0,0.0,0,No Style Change,8.0,0.860653409,0
2015-02-04,Q1,Stitching Unit,Wednesday,Line-F3,0.7,18.79,941.0,3360,30,0.0,0,No Style Change,33.0,0.700710417,0
2015-01-17,Q3,Stitching Unit,Saturday,Line-F2,0.7,41.19,1052.0,10440,21,0.0,0,No Style Change,58.0,0.452012539,0
2015-03-01,Q1,Stitching Unit,Sunday,Line-F3,0.75,18.79,1193.0,3960,45,0.0,0,No Style Change,33.0,0.75065101,0
2015-01-24,Q4,Stitching Unit,Saturday,Line-C2,0.5499999999999998,15.09,1252.5,9360,23,0.0,0,No Style Change,52.0,0.34998951,0
2015-01-10,Q2, Finishing & Quality ,Saturday,Line-F1,0.8,3.94,1039.0,6000,0,0.0,0,No Style Change,20.0,0.911589744,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-C1,0.8,30.1,800.5,4080,50,0.0,0,Minor Style Revision,59.0,0.800808642,0
2015-01-27,Q4,Stitching Unit,Tuesday,Line-C2,0.65,15.09,976.0,240,23,0.0,0,No Style Change,52.0,0.650307143,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-C2,0.75,29.4,916.0,6960,56,0.0,0,Major Design Shift,58.0,0.750206897,0
2015-03-01,Q1,Stitching Unit,Sunday,Line-P2,0.8,15.26,1106.0,4080,63,0.0,0,No Style Change,34.0,0.800401961,0
2015-02-15,Q3,Finishing & Quality,Sunday,Line-C2,0.7,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.605208333,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-Q2,0.8,22.52,1142.0,6720,88,0.0,0,No Style Change,56.0,0.900129762,0
2015-03-11,Q2,Stitching Unit,Wednesday,Line-S1,0.75,26.82,1252.5,7080,45,0.0,0,No Style Change,59.0,0.750050847,0
2015-03-11,Q2,Finishing & Quality,Wednesday,Line-F3,0.7,2.9,1039.0,720,0,0.0,0,No Style Change,6.0,0.394722222,0
2015-02-01,Q1,Stitching Unit,Sunday,Line-Q2,0.8,22.52,1252.5,6720,75,0.0,0,No Style Change,56.0,0.850532143,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-S1,0.8,22.52,1252.5,6780,88,0.0,0,No Style Change,57.0,0.900135693,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-Q2,0.7,21.82,1252.5,6240,0,0.0,0,Major Design Shift,52.0,0.700058333,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-P2,0.8,15.26,1053.0,4080,50,0.0,0,No Style Change,34.0,0.800401961,0
2015-01-28,Q4,Stitching Unit,Wednesday,Line-Q1,0.7,29.12,1252.5,6960,63,0.0,0,No Style Change,58.0,0.750593103,0
2015-02-17,Q3,Finishing & Quality,Tuesday,Line-Q1,0.8,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.586041667,0
2015-02-10,Q2,Stitching Unit,Tuesday,Line-C2,0.5499999999999998,30.1,1061.0,6960,30,0.0,0,Minor Style Revision,58.0,0.393548851,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-P2,0.8,15.26,959.0,4080,50,0.0,0,No Style Change,34.0,0.800401961,0
2015-01-08,Q2,Stitching Unit,Thursday,Line-F2,0.7,42.41,800.5,10260,0,0.0,0,No Style Change,57.0,0.233705476,0
2015-03-10,Q2,Finishing & Quality,Tuesday,Line-C1,0.5499999999999998,3.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.560625,0
2015-02-26,Q4,Finishing & Quality,Thursday,Line-C2,0.75,4.6,1039.0,3360,0,0.0,0,No Style Change,8.0,0.376597222,0
2015-01-20,Q3, Finishing & Quality ,Tuesday,Line-Q1,0.8,3.94,1039.0,1800,0,0.0,0,No Style Change,10.0,0.72830303,0
2015-01-24,Q4,Stitching Unit,Saturday,Line-S1,0.7,22.94,1252.5,10260,75,0.0,0,No Style Change,57.0,0.800643806,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-P1,0.75,11.61,800.5,3360,45,0.0,0,No Style Change,57.0,0.750503571,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-S2,0.7,30.33,800.5,6960,0,0.0,0,Minor Style Revision,58.0,0.66237931,0
2015-03-08,Q2,Stitching Unit,Sunday,Line-S2,0.7,16.1,928.0,4800,30,0.0,0,Minor Style Revision,45.0,0.700106061,0
2015-02-08,Q2,Stitching Unit,Sunday,Line-S3,0.8,22.52,1252.5,6720,88,0.0,0,No Style Change,56.0,0.900129762,0
2015-02-15,Q3,Stitching Unit,Sunday,Line-P2,0.8,15.26,1120.0,1440,50,0.0,0,No Style Change,34.0,0.800806306,0
2015-01-20,Q3, Finishing & Quality ,Tuesday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.639867424,0
2015-01-27,Q4,Stitching Unit,Tuesday,Line-F1,0.8,22.52,1106.0,6780,60,0.0,0,No Style Change,56.5,0.850312684,0
2015-01-11,Q2, Finishing & Quality ,Sunday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.653598485,0
2015-02-04,Q1,Finishing & Quality,Wednesday,Line-C1,0.7,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.779791667,0
2015-01-08,Q2, Finishing & Quality ,Thursday,Line-S3,0.75,4.15,1039.0,2160,0,0.0,0,No Style Change,12.0,0.712626263,0
2015-02-14,Q2,Finishing & Quality,Saturday,Line-F1,0.75,4.15,1039.0,2400,0,0.0,0,No Style Change,20.0,0.902916667,0
2015-02-28,Q4,Finishing & Quality,Saturday,Line-Q2,0.7,2.9,1039.0,3360,0,0.0,0,No Style Change,8.0,0.410833333,0
2015-01-12,Q2, Finishing & Quality ,Monday,Line-Q1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.858143939,0
2015-02-22,Q4,Finishing & Quality,Sunday,Line-C1,0.7,5.13,1039.0,960,0,0.0,0,No Style Change,8.0,0.283958333,0
2015-01-17,Q3, Finishing & Quality ,Saturday,Line-S2,0.8,3.94,1039.0,1800,0,0.0,0,No Style Change,10.0,0.980909091,0
2015-01-17,Q3,Stitching Unit,Saturday,Line-Q2,0.65,22.52,1163.0,9720,35,0.0,0,No Style Change,54.0,0.650198653,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-C1,0.8,30.1,834.0,1200,0,4.0,40,No Style Change,59.0,0.366053523,1
2015-01-24,Q4, Finishing & Quality ,Saturday,Line-C1,0.65,3.94,1039.0,2160,0,0.0,0,No Style Change,12.0,0.870580808,0
2015-01-07,Q1, Finishing & Quality ,Wednesday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.681060606,0
2015-01-12,Q2, Finishing & Quality ,Monday,Line-F3,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.817424242,0
2015-02-18,Q3,Stitching Unit,Wednesday,Line-Q1,0.7,18.79,1252.5,4560,30,0.0,0,Minor Style Revision,51.0,0.70009573,0
2015-01-14,Q2, Finishing & Quality ,Wednesday,Line-C1,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.837594697,0
2015-03-09,Q2,Stitching Unit,Monday,Line-P1,0.8,11.41,800.5,3420,50,0.0,0,No Style Change,58.0,0.800034503,0
2015-02-19,Q3,Stitching Unit,Thursday,Line-P1,0.7,11.41,800.5,3480,30,0.0,0,Major Design Shift,58.0,0.700540441,0
2015-01-13,Q2, Finishing & Quality ,Tuesday,Line-S3,0.8,4.15,1039.0,1620,0,0.0,0,No Style Change,9.0,0.901262626,0
2015-02-07,Q1,Finishing & Quality,Saturday,Line-P2,0.8,4.08,1039.0,1080,0,0.0,0,No Style Change,9.0,0.899111111,0
2015-01-01,Q1, Finishing & Quality ,Thursday,Line-S1,0.75,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.8865,0
2015-01-07,Q1, Finishing & Quality ,Wednesday,Line-Q2,0.75,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.805909091,0
2015-02-10,Q2,Finishing & Quality,Tuesday,Line-S1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,12.0,0.853666667,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-Q1,0.75,18.79,1020.0,5640,45,0.0,0,Minor Style Revision,52.0,0.750371895,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-P1,0.8,11.41,800.5,3420,50,0.0,0,No Style Change,56.0,0.800701754,0
2015-01-26,Q4, Finishing & Quality ,Monday,Line-S2,0.75,3.94,1039.0,1800,0,0.0,0,No Style Change,10.0,0.910378788,0
2015-02-08,Q2,Finishing & Quality,Sunday,Line-C2,0.7,4.15,1039.0,1800,0,0.0,0,No Style Change,15.0,0.840888889,0
2015-03-07,Q1,Stitching Unit,Saturday,Line-F1,0.7,26.82,1195.0,6960,60,0.0,0,No Style Change,58.0,0.800746552,0
2015-01-18,Q3, Finishing & Quality ,Sunday,Line-Q2,0.7,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.235795455,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-P1,0.75,10.05,800.5,3240,45,0.0,0,No Style Change,27.0,0.750027778,0
2015-02-10,Q2,Stitching Unit,Tuesday,Line-C1,0.5499999999999998,30.1,1025.0,6960,23,0.0,0,Minor Style Revision,58.0,0.500801724,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-C2,0.75,29.4,800.5,4560,56,0.0,0,Major Design Shift,58.0,0.750425926,0
2015-02-05,Q1,Stitching Unit,Thursday,Line-P2,0.8,15.26,1083.0,720,38,0.0,0,No Style Change,34.0,0.800612676,0
2015-02-05,Q1,Stitching Unit,Thursday,Line-F2,0.7,30.1,800.5,6960,0,0.0,0,No Style Change,58.0,0.562212644,0
2015-03-10,Q2,Stitching Unit,Tuesday,Line-F2,0.65,26.82,1001.0,7080,26,0.0,0,Minor Style Revision,59.0,0.650044068,0
2015-03-07,Q1,Finishing & Quality,Saturday,Line-S2,0.65,3.9,1039.0,1920,0,0.0,0,No Style Change,8.0,0.528125,0
2015-02-16,Q3,Finishing & Quality,Monday,Line-F1,0.75,4.15,1039.0,1800,0,0.0,0,No Style Change,15.0,0.722333333,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-Q1,0.8,29.12,829.0,6960,50,0.0,0,No Style Change,58.0,0.799963218,0
2015-03-02,Q1,Stitching Unit,Monday,Line-S3,0.8,29.4,1231.0,4680,50,0.0,0,No Style Change,57.0,0.800149813,0
2015-02-01,Q1,Stitching Unit,Sunday,Line-P1,0.7,20.1,1192.0,6120,75,0.0,0,No Style Change,54.0,0.700508929,0
2015-02-09,Q2,Stitching Unit,Monday,Line-S3,0.8,22.52,1252.5,5400,50,0.0,0,No Style Change,57.0,0.800161172,0
2015-02-02,Q1,Stitching Unit,Monday,Line-C1,0.7,24.26,1252.5,6720,0,0.0,0,No Style Change,56.0,0.295307738,0
2015-01-31,Q5, Finishing & Quality ,Saturday,Line-S1,0.75,3.94,1039.0,1800,0,0.0,0,No Style Change,15.0,0.971866667,0
2015-03-04,Q1,Stitching Unit,Wednesday,Line-Q1,0.75,18.79,1206.0,6240,34,0.0,0,No Style Change,52.0,0.750395513,0
2015-01-31,Q5,Stitching Unit,Saturday,Line-C1,0.7,23.54,1109.0,6720,0,0.0,0,No Style Change,56.0,0.388830357,0
2015-02-12,Q2,Stitching Unit,Thursday,Line-S3,0.5499999999999998,30.1,800.5,6960,0,0.0,0,Minor Style Revision,58.0,0.350301724,0
2015-03-08,Q2,Finishing & Quality,Sunday,Line-S3,0.8,4.6,1039.0,1440,0,0.0,0,No Style Change,12.0,0.951944444,0
2015-01-28,Q4, Finishing & Quality ,Wednesday,Line-Q2,0.8,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.840533333,0
2015-01-06,Q1,Stitching Unit,Tuesday,Line-P2,0.8,11.61,1101.0,5310,50,0.0,0,No Style Change,31.5,0.800140969,0
2015-03-02,Q1,Stitching Unit,Monday,Line-Q2,0.7,21.82,1252.5,3600,30,0.0,0,No Style Change,51.0,0.70013604,0
2015-02-02,Q1,Stitching Unit,Monday,Line-S2,0.8,22.52,1252.5,7020,88,0.0,0,No Style Change,58.5,0.900158405,0
2015-02-12,Q2,Finishing & Quality,Thursday,Line-F2,0.7,4.15,1039.0,240,0,0.0,0,No Style Change,2.0,0.58,0
2015-02-19,Q3,Stitching Unit,Thursday,Line-Q2,0.7,19.68,1252.5,5760,0,0.0,0,Minor Style Revision,48.0,0.249416667,0
2015-02-23,Q4,Stitching Unit,Monday,Line-C1,0.75,30.1,800.5,6960,45,0.0,0,Minor Style Revision,58.0,0.750770115,0
2015-03-03,Q1,Stitching Unit,Tuesday,Line-Q2,0.7,21.82,1252.5,5040,30,0.0,0,No Style Change,51.0,0.699984417,0
2015-01-12,Q2,Stitching Unit,Monday,Line-P2,0.8,11.61,800.5,4470,50,0.0,0,No Style Change,31.5,0.80007657,0
2015-01-22,Q4, Finishing & Quality ,Thursday,Line-P2,0.6,4.08,1039.0,5400,0,0.0,0,No Style Change,9.0,0.327407407,0
2015-02-16,Q3,Stitching Unit,Monday,Line-F1,0.75,30.1,912.0,7020,0,0.0,0,Minor Style Revision,58.0,0.750356125,0
2015-02-22,Q4,Finishing & Quality,Sunday,Line-P2,0.8,5.13,1039.0,2400,0,0.0,0,No Style Change,10.0,0.78375,0
2015-01-24,Q4,Stitching Unit,Saturday,Line-F1,0.75,22.52,800.5,10260,94,0.0,0,No Style Change,57.0,0.900321106,0
2015-02-15,Q3,Finishing & Quality,Sunday,Line-S1,0.8,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,1.1204375,0
2015-03-07,Q1,Stitching Unit,Saturday,Line-Q1,0.75,18.79,1226.0,3480,45,0.0,0,No Style Change,51.0,0.749987124,0
2015-03-03,Q1,Stitching Unit,Tuesday,Line-S1,0.7,26.66,1252.5,6960,60,0.0,0,No Style Change,58.0,0.800566092,0
2015-02-07,Q1,Finishing & Quality,Saturday,Line-S1,0.8,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.870083333,0
2015-02-04,Q1,Stitching Unit,Wednesday,Line-P1,0.7,10.05,1042.0,6120,60,0.0,0,No Style Change,53.0,0.700278846,0
2015-02-26,Q4,Finishing & Quality,Thursday,Line-Q1,0.75,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.4078125,0
2015-02-11,Q2,Finishing & Quality,Wednesday,Line-S1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,12.0,0.618361111,0
2015-02-09,Q2,Stitching Unit,Monday,Line-F1,0.7,30.1,800.5,3300,50,0.0,0,Minor Style Revision,57.0,0.790003236,0
2015-01-06,Q1,Stitching Unit,Tuesday,Line-F3,0.8,11.61,910.0,4470,38,0.0,0,No Style Change,31.5,0.80007657,0
2015-02-17,Q3,Finishing & Quality,Tuesday,Line-Q2,0.8,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.927541667,0
2015-01-24,Q4,Stitching Unit,Saturday,Line-P2,0.75,15.26,1252.5,6120,40,0.0,0,No Style Change,34.0,0.750079323,0
2015-01-29,Q5,Stitching Unit,Thursday,Line-Q2,0.8,22.52,1088.0,6720,88,0.0,0,No Style Change,56.0,0.900129762,0
2015-03-05,Q1,Finishing & Quality,Thursday,Line-P2,0.8,4.6,1039.0,1080,0,0.0,0,No Style Change,9.0,0.868888889,0
2015-03-04,Q1,Stitching Unit,Wednesday,Line-C1,0.8,30.1,874.0,3960,50,0.0,0,No Style Change,59.0,0.800055762,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-C1,0.8,30.1,800.5,7080,50,0.0,0,Major Design Shift,59.0,0.800115819,0
2015-02-15,Q3,Finishing & Quality,Sunday,Line-F3,0.8,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.604166667,0
2015-01-12,Q2,Stitching Unit,Monday,Line-C1,0.8,25.9,1031.0,10170,60,0.0,0,No Style Change,56.5,0.850136766,0
2015-01-08,Q2, Finishing & Quality ,Thursday,Line-S2,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.835757576,0
2015-03-04,Q1,Finishing & Quality,Wednesday,Line-S1,0.7,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.806879167,0
2015-01-04,Q1, Finishing & Quality ,Sunday,Line-S3,0.75,4.15,1039.0,1560,0,0.0,0,No Style Change,8.0,0.991388889,0
2015-03-02,Q1,Stitching Unit,Monday,Line-Q1,0.75,18.79,935.0,6240,45,0.0,0,No Style Change,52.0,0.750395513,0
2015-01-13,Q2,Stitching Unit,Tuesday,Line-S3,0.8,42.27,800.5,9900,54,0.0,0,No Style Change,55.0,0.705576584,0
2015-01-22,Q4,Stitching Unit,Thursday,Line-S3,0.7,22.52,1244.0,10260,63,0.0,0,No Style Change,57.0,0.750068049,0
2015-01-17,Q3,Stitching Unit,Saturday,Line-Q1,0.8,26.16,1128.0,10620,63,0.0,0,No Style Change,59.0,0.800117103,0
2015-01-25,Q4, Finishing & Quality ,Sunday,Line-S1,0.7,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.970075758,0
2015-01-22,Q4, Finishing & Quality ,Thursday,Line-C2,0.8,2.9,1039.0,4800,0,0.0,0,No Style Change,8.0,0.397743056,0
2015-02-03,Q1,Stitching Unit,Tuesday,Line-P1,0.7,25.31,946.0,5760,60,0.0,0,No Style Change,54.0,0.700513566,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-F3,0.5499999999999998,22.53,1252.5,2640,0,0.0,0,Minor Style Revision,39.0,0.26369382,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-F3,0.75,18.79,813.0,1560,34,0.0,0,No Style Change,33.0,0.750520115,0
2015-01-31,Q5, Finishing & Quality ,Saturday,Line-S2,0.8,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.971866667,0
2015-01-05,Q1, Finishing & Quality ,Monday,Line-S3,0.75,4.15,1039.0,1920,0,0.0,0,No Style Change,8.0,0.875390625,0
2015-01-01,Q1, Finishing & Quality ,Thursday,Line-C2,0.75,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.676666667,0
2015-03-04,Q1,Finishing & Quality,Wednesday,Line-S2,0.5499999999999998,3.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.5403125,0
2015-01-28,Q4,Stitching Unit,Wednesday,Line-P1,0.5499999999999998,20.1,1252.5,5880,46,0.0,0,No Style Change,54.0,0.500567308,0
2015-01-22,Q4, Finishing & Quality ,Thursday,Line-F2,0.7,4.15,1039.0,9000,0,0.0,0,No Style Change,15.0,0.742901235,0
2015-01-11,Q2, Finishing & Quality ,Sunday,Line-F2,0.5499999999999998,4.15,1039.0,1440,0,0.0,0,No Style Change,8.0,0.609138258,0
2015-02-14,Q2,Stitching Unit,Saturday,Line-S3,0.5499999999999998,30.1,1252.5,6960,30,0.0,0,Minor Style Revision,58.0,0.500801724,0
2015-01-13,Q2, Finishing & Quality ,Tuesday,Line-F1,0.5499999999999998,4.3,1039.0,2160,0,0.0,0,No Style Change,12.0,0.952020202,0
2015-02-16,Q3,Stitching Unit,Monday,Line-P2,0.8,15.26,1079.0,3720,38,0.0,0,No Style Change,34.0,0.800312375,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-S3,0.8,29.4,800.5,1800,63,0.0,0,No Style Change,57.0,0.800534979,0
2015-02-22,Q4,Stitching Unit,Sunday,Line-S3,0.7,30.1,1041.0,8160,33,0.0,0,Major Design Shift,58.0,0.626577778,0
2015-01-20,Q3, Finishing & Quality ,Tuesday,Line-F2,0.7,4.15,1039.0,1440,0,0.0,0,No Style Change,8.0,1.033570076,0
2015-02-11,Q2,Stitching Unit,Wednesday,Line-F3,0.8,18.79,800.5,3480,38,0.0,0,No Style Change,34.0,0.800947475,0
2015-01-17,Q3,Stitching Unit,Saturday,Line-P1,0.6,14.89,1027.0,10080,38,0.0,0,No Style Change,56.0,0.600273268,0
2015-03-02,Q1,Stitching Unit,Monday,Line-C2,0.75,29.4,800.5,6840,45,0.0,0,No Style Change,57.0,0.750473684,0
2015-01-26,Q4,Stitching Unit,Monday,Line-P1,0.5499999999999998,28.08,800.5,10260,23,0.0,0,No Style Change,57.0,0.350066986,0
2015-02-17,Q3,Finishing & Quality,Tuesday,Line-F1,0.75,5.13,1039.0,960,0,0.0,0,No Style Change,8.0,0.656666667,0
2015-01-15,Q3,Stitching Unit,Thursday,Line-P2,0.8,11.61,1216.0,4950,50,0.0,0,No Style Change,31.5,0.80003139,0
2015-03-01,Q1,Stitching Unit,Sunday,Line-S2,0.7,30.33,800.5,1800,0,0.0,0,No Style Change,58.0,0.683550607,0
2015-01-12,Q2,Stitching Unit,Monday,Line-C2,0.8,25.9,1233.0,10170,60,0.0,0,No Style Change,56.5,0.850136766,0
2015-01-10,Q2,Stitching Unit,Saturday,Line-F3,0.8,11.41,887.0,5490,50,0.0,0,No Style Change,30.5,0.800343766,0
2015-02-11,Q2,Stitching Unit,Wednesday,Line-P1,0.5499999999999998,11.41,800.5,3240,0,0.0,0,Minor Style Revision,52.0,0.507903226,0
2015-01-24,Q4, Finishing & Quality ,Saturday,Line-P2,0.7,4.08,1039.0,1620,0,0.0,0,No Style Change,9.0,0.858585859,0
2015-02-10,Q2,Stitching Unit,Tuesday,Line-F3,0.75,18.79,800.5,2400,0,0.0,0,No Style Change,34.0,0.750797009,0
2015-03-09,Q2,Finishing & Quality,Monday,Line-P2,0.8,4.6,1039.0,0,1080,0.0,0,No Style Change,9.0,0.902962963,0
